id,username,created_at,lng,lat,text
1517979256470577152,thedombarry,Sat Apr 23 21:30:32 +0000 2022,0.1862015,51.278716,Laugh. Some punter hits the boxers with a beer. #FuryWhyte
1517979263592452097,RIZZYBEE3,Sat Apr 23 21:30:33 +0000 2022,-97.079654,32.931834,@WigginsJuwan @24inthebeanski @fuckiayze https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57 https://t.co/xatYEyWohk… https://t.co/rj9yg5GXQ0
1517979273935548416,crisberni5,Sat Apr 23 21:30:36 +0000 2022,-58.442643000000004,-34.604315,@NORBERTOLOMBARD Amigo no tenemos que olvidarnos somos agraciados de Dios porque a pesar de todo lo que estaba pasa… https://t.co/dStTIGbKvq
1517979283737792515,fox_antho,Sat Apr 23 21:30:38 +0000 2022,3.048456,50.3354195,@legende_the Et regarde ramos ont peut qu'il s'en fou de Paris mais il veut prolonger 2 ans et baisser son salaire… https://t.co/ViZ20OW9go
1517979311189512194,RIZZYBEE3,Sat Apr 23 21:30:45 +0000 2022,-97.079654,32.931834,@NoSleepQuxn @fuckiayze https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57 https://t.co/xatYEyWohk… https://t.co/liM0GVUxE8
1517979311483015169,sdestaic777,Sat Apr 23 21:30:45 +0000 2022,-9.8693295,52.1455165,"@ColetteConnor Ha!We should play a game at the next meeting.... Everyone drinks a shot when ""there's an article in… https://t.co/7v2OLI5Lun"
1517979314330951680,DEADSPACE1623,Sat Apr 23 21:30:45 +0000 2022,-73.246456,42.3025675,Back when HIAC really was hell
1517979317006966787,exposurebball_,Sat Apr 23 21:30:46 +0000 2022,-82.062335,34.9405075,16u - Midwest Basketball Club def. EAB 63-58 #exposurebball
1517979322493149184,jr_amihere,Sat Apr 23 21:30:47 +0000 2022,-1.612222,6.693627,@thatEsselguy Messi is 10 more decorated than chelsea football club. Small club in my books.
1517979342021795848,listrygaa,Sat Apr 23 21:30:52 +0000 2022,-9.8693295,52.1455165,Please support 6th class pupils in Faha National School have designed Snoods as part of the Junior Entrepreneur Pro… https://t.co/F9DUH3sDtT
1517979346039980034,trezebarcg,Sat Apr 23 21:30:53 +0000 2022,-54.261875,-20.8753275,"Shot de tequila p geral e caipirinha em dobro, vem cunoisss!!!! 3 meses de TREZE bar 🐉✨🔥 https://t.co/D6sePBvT9I"
1517979356353736710,RIZZYBEE3,Sat Apr 23 21:30:55 +0000 2022,-97.079654,32.931834,@ggeniebabyy @fuckiayze https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57 https://t.co/xatYEyWohk… https://t.co/VDOlvSPCXF
1517979370333380617,mann_vader,Sat Apr 23 21:30:59 +0000 2022,1.3579225,51.3794825,@miriched Mary I’ve never done anything like this before - 3 hours of pure joy! Maybe we should introduce a CPA fel… https://t.co/VctKs4uPLT
1517979379825004547,teddyarrowhead,Sat Apr 23 21:31:01 +0000 2022,13.3733549,52.5000534,Drinking a HELLER BOCK by @BRLObeer at @brlobeer — https://t.co/GZcViAfMnk
1517979383671234562,gjd_68,Sat Apr 23 21:31:02 +0000 2022,-70.6123428,43.1738129,Drinking a Dance the Night Away by @yorkbeachbeerco @ York Beach Beer Company — https://t.co/HUiYX13fqL
1517979385135042562,lianbe,Sat Apr 23 21:31:02 +0000 2022,-86.1157074,39.7646866,Drinking a Watermelon Mint Gose by Kismetic Beer Company @ Kismetic Beer Company — https://t.co/Xa6qKDwSBB
1517979388096176128,justintime1118,Sat Apr 23 21:31:03 +0000 2022,-81.6854477,41.5042076,"Lightly hopped, nice Habenero flavor, little spice, very tasty - Drinking an Ice Melter by Masthead Brewing Company… https://t.co/5piJdHNysO"
1517979390881275908,Roy_Long,Sat Apr 23 21:31:04 +0000 2022,-0.8033625,52.0499382,Drinking a Hédoné by @BlackenedSunBC @ Blackened Sun Brewing — https://t.co/gfYBZT8UeZ
1517979395847245826,j2prez,Sat Apr 23 21:31:05 +0000 2022,-86.1617432,39.7772217,Drinking a Peelin’ Alright by @BrewLinkBrewing @ Brew Link Brewing — https://t.co/2Wo0f12cB0
1517979400750477318,bestfoodalex,Sat Apr 23 21:31:06 +0000 2022,-87.732013,41.8335845,"@thinwhitejuke @TyreeCarotenuti @loserclubreborn @itsjvon Oh damn, you’ve got 16 Losers? That’s a whole Club of its own man haha 🙌🏻"
1517979404428877824,BrewJammer,Sat Apr 23 21:31:07 +0000 2022,-122.397171,37.7765503,Drinking an Upward West Coast IPA by @localbrewingco at @localbrewingco — https://t.co/TR293IJD1y
1517979408606408706,grozdanovd,Sat Apr 23 21:31:08 +0000 2022,23.6288605,39.9833641,Lights out - Drinking a Heineken Silver by @heineken @ White Pearl  — https://t.co/B2zw7IjmmT
1517979409764040704,Orangeman96,Sat Apr 23 21:31:08 +0000 2022,-75.1368866,39.9625664,Drinking a Crudité by @OtherHalfNYC @ Other Half Philly — https://t.co/tPHYQYgCdy
1517979419717029889,TrouvilleFutbol,Sat Apr 23 21:31:11 +0000 2022,-55.98072099,-34.77095673,Acaba de publicar una foto en Campo Rojo Club Trouville https://t.co/66t7S5br3F
1517979443892994050,cjstayfitted21,Sat Apr 23 21:31:16 +0000 2022,-115.04453534,36.00784421,Black Wealth Renaissance #ReadyToBeRedd @ DragonRidge Country Club https://t.co/HH1tHfG3u2
1517979456748544000,RIZZYBEE3,Sat Apr 23 21:31:19 +0000 2022,-97.079654,32.931834,@ifhewasgonspin @fuckiayze https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57 https://t.co/xatYEyWohk… https://t.co/V0ElJ7uGAf
1517979462347931649,_samsine,Sat Apr 23 21:31:21 +0000 2022,3.3386055,6.4931125000000005,@Alpha_Yom @tantrumLuna @rotilaw @OIuwatosin Aproko.Go and drink water.
1517979481797017603,buffsportznut,Sat Apr 23 21:31:25 +0000 2022,-86.27053950000001,45.001180000000005,"@ynattirrb @Ajsfutureesq_7 Welcome to the club, counselor."
1517979505222107137,RIZZYBEE3,Sat Apr 23 21:31:31 +0000 2022,-97.079654,32.931834,@ReziMadeIt @fuckiayze https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57 https://t.co/xatYEyWohk… https://t.co/rn50arSZht
1517979512608329731,H_A_W_A_H,Sat Apr 23 21:31:33 +0000 2022,32.56916,0.2892675,Have you looked in the mirror! They should even be free 😭😭😭
1517979515313483776,santiirojo87,Sat Apr 23 21:31:33 +0000 2022,-58.3901175,-34.702244500000006,"Jugadores ,dirigentes la concha de su madre ,#AndateMoyano  hdp deja de hacerle tan mal al club @Independiente https://t.co/F690X0f2gO"
1517979517180166152,BataehSC,Sat Apr 23 21:31:34 +0000 2022,55.73228594,25.2752824,تم نشر صورة @ نادي البطائح الثقافي الرياضي - ALbataeh Cultural and Sports Club https://t.co/7qrDk89nal
1517979552647159810,Zyyfootwears,Sat Apr 23 21:31:42 +0000 2022,7.424094,9.073664,@NBoobTapeNg 😂 better drink ooo
1517979555776106501,RIZZYBEE3,Sat Apr 23 21:31:43 +0000 2022,-97.079654,32.931834,@colin7x @fuckiayze https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57 https://t.co/xatYEyWohk… https://t.co/phPiwtGcqN
1517979585866043395,MartynWilliams6,Sat Apr 23 21:31:50 +0000 2022,-3.652869,51.616494,@emma_benfield My drinks for tonight consisted of two pints of lager and two glasses of Red Wine x 💜💋😘🌹
1517979598339948544,RIZZYBEE3,Sat Apr 23 21:31:53 +0000 2022,-97.079654,32.931834,@bellworld2 @theopsknowme @fuckiayze https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57 https://t.co/xatYEyWohk… https://t.co/GnSEuwO1GL
1517979620162875394,RIZZYBEE3,Sat Apr 23 21:31:58 +0000 2022,-97.079654,32.931834,@kaevalynn @theopsknowme https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57 https://t.co/xatYEyWohk… https://t.co/FQ8RnLRSUo
1517979639632777216,j2prez,Sat Apr 23 21:32:03 +0000 2022,-86.1617432,39.7772217,Drinking a Stone Cold Hazy by @BrewLinkBrewing @ Brew Link Brewing — https://t.co/T5izdcRpAE
1517979649032310785,Roy_Long,Sat Apr 23 21:32:05 +0000 2022,-0.8033625,52.0499382,Drinking an Awakening by @BlackenedSunBC @ Blackened Sun Brewing — https://t.co/ixwtPq9urJ
1517979651494363136,Saulbadguy,Sat Apr 23 21:32:06 +0000 2022,-94.7132416,39.0227013,Drinking a Barrel-Aged Like Butterflies - Key Lime Pie by @servaesbrewco at @servaesbrewco — https://t.co/Sue5r73mes
1517979652437983232,SportsTalkJ1,Sat Apr 23 21:32:06 +0000 2022,-88.27921900000001,40.1074845,Who is next?
1517979653536952331,Sammie_ife,Sat Apr 23 21:32:06 +0000 2022,0.9021548,51.8895493,Drinking a Tart An Typhoon by @Glenaffricbrew at @twm_colchester — https://t.co/yCs7Jclp98
1517979653796999171,annebormans,Sat Apr 23 21:32:06 +0000 2022,2.347003,48.8588335,"Thé Vodka, ah ben pourquoi pas 😂😅🤷🏼‍♀️"
1517979659287343107,RIZZYBEE3,Sat Apr 23 21:32:08 +0000 2022,-97.079654,32.931834,@theopsknowme https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57 https://t.co/xatYEyWohkhttps://t.co/F3ioUMIn3B...D… https://t.co/ZzwkaIa7CG
1517979661086732288,TheHoppyDude,Sat Apr 23 21:32:08 +0000 2022,-95.9333115,41.2697296,If you like piña colada’s… - Drinking a LUJU - Blackberry Pina Colada by Lumen Beer Co. @ Hot Shops Art Center  — https://t.co/dKUc165dqt
1517979669785632769,Saulbadguy,Sat Apr 23 21:32:10 +0000 2022,-94.7132416,39.0227013,Drinking a Sweet Decadence - Pistachio Vanilla by @servaesbrewco at @servaesbrewco — https://t.co/xJLEex7Uad
1517979731735592960,RIZZYBEE3,Sat Apr 23 21:32:25 +0000 2022,-97.079654,32.931834,@ifhewasgonspin @fuckiayze https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57 https://t.co/xatYEyWohk… https://t.co/1jvpOY2sQz
1517979744255553536,field_library,Sat Apr 23 21:32:28 +0000 2022,-95.44648649999999,29.838495,🤗
1517979748361723905,joshuaccheung,Sat Apr 23 21:32:29 +0000 2022,-79.31991845,43.66352328,Happy 5th anniversary to Rorschach! First time here for a beer since pre-COVID. (@ Rorschach Brewing Co. -… https://t.co/8sjuqmX9wY
